"Empresa Genera",Año,Mes,Planta,"Energia Punta","Energia Valle","Energia Noche","Potencia Gen Punta","Potencia Gen Valle","Potencia Gen Noche","Potencia Sist Punta","Potencia Sist Valle","Potencia Sist Noche","Fecha Max","Hora Max","Factor Carga","Consumo Diesel","Consumo Bun","Consumo Bun AZ","Consumo Otro","Consumo Lub","Gasto Diesel","Gasto Bun","Gasto Bun AZ","Gasto Otro","Gasto Lub"
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Mayo      ",CHOCOSUELAS,1991706.146,3319927.089,474677.406,25378.615,25407.235,24229.83,18074.018,15806.318,2033.144,11-05-0202,"Jun 1",0.2960,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Mayo      ","LA ESPERANZA",770262.167,1101934.178,1038803.751,14344.99,14314.695,14344.833,5215.057,2607.12,1334.088,11-05-0202,"Jun 1",0.6980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Mayo      ","AGUAS ZARCAS",1663131.767,2500034.8,2303231.34,15301.827,15384.809,15331.327,14513.92,3560.945,4035.236,11-05-0202,"Jun 1",0.5980,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Mayo      ",PLATANAR,2079383.013,3029196.347,1187632.839,5236.821,5239.146,5235.426,13715.727,12852.708,1417.837,11-05-0202,"Jun 1",0.5340,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2022,"Mayo      ","LOS SANTOS",100921.892,216615.37,248462.203,8095.766,8249.51,6313.315,0,0,84.918,09-05-0202,"Jun 2",0.0597,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Mayo      ","BIRRIS I",2518191.042,2015834.583,577827.5,18600,16866.667,17360,18426.667,14666.667,3333.333,05-05-0202,"Jul  ",0.5371,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Mayo      ","BIRRIS III",427800,766650,847445,3000,3000,3000,2400,2400,2400,05-05-0202,"Jul  ",0.6099,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Mayo      ",TUIS,276715.667,456480.667,516474.667,1920,1920,1920,1280,1920,500,05-05-0202,"Jul  ",0.8748,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Mayo      ","BARRO MORADO",130813.833,235575.833,265200.5,1050,1000,1050,600,650,700,05-05-0202,"Jul  ",0.6791,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Mayo      ","TORO III (JASEC)",1907730.983,3143551.636,2851427.235,23166.08,20572.036,23295.655,15328.2,8079.53,10691.095,05-05-0202,"Jul  ",0.4426,0,0,0,0,0,0,0,0,0,0
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Mayo      ",TACARES,840154.951,981874.818,1070543.735,6581.411,6247.273,5125.055,5983.74,2846.02,2889.23,03-05-0202,"Jun 1",0.5710,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Mayo      ","LOS NEGROS II",2344794.748,2589574.705,1357239.793,27750.228,27746.537,21647.271,14210.89,9342.14,16893.34,03-05-0202,"Jun 1",0.3040,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Mayo      ","Jorge Manuel Dengo",509954.266,628638.028,568372.002,4267.398,4261.504,4114.846,4167.26,3005.24,1519.81,03-05-0202,"Jun 1",0.5460,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Mayo      ","LOS NEGROS",810883.5,1407325.5,379354.5,7938,8316,8358,3906,3990,5880,03-05-0202,"Jun 1",0.1930,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ","BALSA INFERIOR",3088018.875,1795688.948,2321414.546,43743.51,40744.96,37379.02,24587.637,30584.979,0,03-05-0202,"Jun 1",0.2582,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ",BELÉN,1220919.759,1993317.306,2288963.633,10246.83,10260.65,10263.16,2426.781,10068.792,9902.947,03-05-0202,"Jun 1",0.7043,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ","P.E VALLE CENTRAL",111103.62,175658.881,225447.151,11458.16,7635.59,9599.15,636.167,1084.332,281.546,03-05-0202,"Jun 1",0.0450,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ",VENTANAS,868570.099,1513529.93,1615794.281,9225.27,9158.21,9284.98,1443.753,7428.062,8754.73,03-05-0202,"Jun 1",0.4769,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ",BRASIL,3380907.982,4439508.856,5128954.075,25115.87,25016.06,24952.75,23299.988,23252.123,22859.027,03-05-0202,"Jun 1",0.7252,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ",COTE,382763.032,397710.008,0,6282,6279.98,0,6274.051,6265.842,0,03-05-0202,"Jun 1",0.1546,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ","DANIEL GUTIÉRREZ",1962912.372,1605656.689,2331793.783,14192.2,14048.96,14046.92,13985.059,10503.366,6295.395,03-05-0202,"Jun 1",0.3941,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ","EL ENCANTO",794589.374,1373330.122,1671829.189,8426.55,8410.87,8405.37,8047.897,8309.972,5455.077,03-05-0202,"Jun 1",0.5681,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ",ELECTRIONA,875043.038,1017961.036,1294864.004,5999.3,6001.6,6021.83,5882.009,3554.051,4536.99,03-05-0202,"Jun 1",0.7356,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Mayo      ","RÍO SEGUNDO",106183.603,84167.827,122686.152,983.51,989.78,976.81,378.372,737.517,416.983,03-05-0202,"Jun 1",0.3366,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","TORO I",1585800.25,2703278.631,2971405.356,26119.748,26146.873,25928.039,13081.646,13086.751,9046.259,19-05-0202,"Jun 1",0.3842,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","TORO II",4997792.296,8229707.323,7553849.579,63781.496,64555.014,64661.26,40211.99,40055.373,32438.134,03-05-0202,"Jun 1",0.4232,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","TORO III",3745826.974,6161138.227,5726172.427,45136.844,45014.141,45924.74,29334.115,29265.248,24009.438,03-05-0202,"Jun 1",0.4422,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",REVENTAZON,32664499.622,57654787.755,48544111.882,304700.134,304747.928,303111.175,302835.826,302606.074,301108.015,03-05-0202,"Jun 1",0.6096,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","VENTANAS GARITA",7430663.06,12581447.237,14298259.898,98760.242,88411.625,95600.488,-32.363,-33.808,-29.087,12-05-0202,"Jun 1",0.4612,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","PAILAS II",7170049.303,13042610.356,14557910.854,47515.812,47686.395,47650.055,47169.773,47112.453,47289.609,01-05-0202,"Jun 1",0.8991,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","PEÑAS BLANCAS",2883773.993,4884378.224,4979736.578,35640.73,35658.41,35662.406,12261.795,12560.622,16045.957,31-05-0202,"Jun 1",0.4733,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",PIRRÍS,13060931.812,24068571.492,23354289.07,138863.695,140217.883,138840.109,-192.687,-195.432,-195.571,28-05-0202,"Jun 1",0.5807,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","RÍO MACHO",15000901.401,26372645.309,27739108.939,138984.145,139327.941,138768.832,81484.729,70651.172,70136.406,21-05-0202,"Jun 1",0.6635,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",SANDILLAL,1814328.053,3206686.366,3275380.226,31614.66,31905.129,31483.434,30162.703,29567.512,31483.434,07-05-0202,"Jun 1",0.3600,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","SOLAR MIRAVALLES",42972.5,,,,,,,,,27-10-2025,,0.0578,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",TEJONA,256354.422,432741.601,383673.525,8614.328,9224.151,8471.655,-63.565,-64.763,-67.097,27-05-0202,"Jun 1",0.1092,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MIRAVALLES I",6638381.181,11940404.079,13395376.933,48408.75,48414.457,48444.312,47148.363,47218.465,47747.512,05-05-0202,"Jun 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MIRAVALLES II",6545321.795,11609982.732,13198087.098,46667.98,46476.883,46521.363,45539.27,45486.812,45940.098,02-05-0202,"Jun 1",0.9958,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MIRAVALLES V",0,0,0,-30.563,-26.873,-29.412,-39.721,-39.724,-42.266,31-05-0202,"Jun 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MOÍN GAS II",0,0.258,0,0,0,-46.569,-55.147,-55.255,-60.675,21-05-0202,"Jun 1",0.0000,1851,0,0,0,0,1879181.17,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MOÍN GAS III",0,17.263,0,0,-82.242,-84.569,-138.697,-148.021,-146.429,21-05-0202,"Jun 1",0.0000,1234,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",OROTINA,3423.282,22200.076,0,9203.325,9584.648,0,2466.131,9567.374,0,07-05-0202,"Jun 1",0.0036,1662,0,3917,0,0,1039221,0,1306990.75,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MIGUEL DENGO",12248181.529,22004624.403,16690017.359,176821.32,176112.531,176396.371,176446.621,175843.551,176072.25,07-05-0202,"Jun 1",0.3935,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",ECHANDI,2866065.25,,,,,,,,,27-10-2025,,0.8959,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",GARABITO,79234.561,146605.934,0,82843.672,82849.643,-459.983,81915.347,82601.942,-519.543,07-05-0202,"Jun 1",0.0016,60817,0,0,0,0,39439849.96,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",GUÁPILES,0,0,0,0,0,0,-1.609,-1.158,-73.768,01-05-0202,"Jun 1",0.0000,71,0,0,0,0,44098.85,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","LA GARITA ",3826034.912,6966822.173,5400206.158,38205.383,38412.547,37679.586,27182.074,27180.654,37679.586,03-05-0202,"Jun 1",0.5441,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","LAS PAILAS",4923093.917,8875860.884,9875168.322,33628.617,33725.027,33565.906,33320.609,33401.125,33359.457,08-05-0202,"Jun 1",0.9091,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","MIRAVALLES III",4007806.016,7217320.67,8088113.783,26537.965,26701.619,26845.586,26174.303,26272.164,26452.801,01-05-0202,"Jun 1",0.9607,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ","BOCA DE POZO",186016.355,336667.266,403629.932,4733.668,4739.379,4730.556,4722.706,4723.007,4712.79,03-05-0202,"Jun 1",0.2490,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",ANGOSTURA,23379287.728,39877182.186,35184783.23,178982.391,178649.391,179236.234,158192.707,143629.906,176059.762,23-05-0202,"Jun 1",0.7351,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",ARENAL,10871637.356,19565559.796,14691059.807,157484.098,157822.184,157034.59,154713.664,157822.184,156613.777,07-05-0202,"Jun 1",0.3654,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",CACHÍ,17433346.176,30528638.44,29817130.215,154020.422,154121.855,154102.785,152924.281,152773.223,152321.758,03-05-0202,"Jun 1",0.6575,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Mayo      ",CARIBLANCO,7100135.333,11040330.395,8841883.392,80551.391,79445.906,80536.465,54125.846,54184.145,61120.742,02-05-0202,"Jun 1",0.4423,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",SANDILLAL,3904850.331,6920988.481,7447419.843,31934.545,32040.418,31661.57,29865.668,32015.5,31595.979,21-04-0202,"May 1",0.8193,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",TEJONA,848066.578,1612647.872,1708577.247,12052.645,12059.265,12239.224,323.678,72.012,-67.347,12-04-0202,"May 1",0.4387,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","TORO I",914442.405,1682507.257,1635331.253,25913.99,25908.602,13953.88,6977.148,-47.245,6876.339,09-04-0202,"May 1",0.2314,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","TORO II",3783922.23,5791242.9,3667379.192,65051.297,65178.736,64812.082,20801.58,20056.126,20294.103,09-04-0202,"May 1",0.2787,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","TORO III",2808998.644,4364220.813,2793223.59,45804.588,45650.865,45472.629,15287.534,14772.035,15082.393,28-04-0202,"May 1",0.2913,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","VENTANAS GARITA",6103861.857,8619588.155,9577027.253,50409.91,50213.25,50324.422,48581.172,48924.504,34934.48,22-04-0202,"May 1",0.3375,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","LAS PAILAS",4959067.774,8923061.365,9925032.635,34362.602,35065.836,33662.344,33434.148,33543.996,33508.266,05-04-0202,"May 1",0.9447,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","PAILAS II",7207949.976,12976100.042,14469206.723,49288.074,49297.781,49374.73,47700.25,47873.59,47947.195,01-04-0202,"May 1",0.9259,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","PEÑAS BLANCAS",1899590.864,3116299.605,2593141.416,35321.344,35364.922,35568.078,-60.697,-62.783,-64.254,24-04-0202,"May 1",0.2919,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",PIRRÍS,7611076.254,14796379.427,11126867.18,138884.875,138969.508,138907.938,138665.109,138746.141,138637.812,07-04-0202,"May 1",0.3327,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",REVENTAZON,17712333.149,31615120.502,28330329.176,276267.745,266719.761,260654.806,229350.982,241670.17,260654.806,07-04-0202,"May 1",0.3522,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","RÍO MACHO",8261809.625,14224241.412,13698083.82,138459.941,138185.199,138415.664,42689.615,28214.777,34653.8,30-04-0202,"May 1",0.3590,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MIRAVALLES III",3724528.899,6650934.148,7297658.159,27597.385,27806.555,27815.668,26573.967,26494.059,26584.973,12-04-0202,"May 1",0.9084,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","SOLAR MIRAVALLES",50637.5,,,,,,,,,27-10-2025,,0.0703,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MIRAVALLES V",0,0,0,0,0,0,-45.224,-44.204,-47.489,22-04-0202,"May 1",0.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MOÍN GAS II",2.093,0.185,0,-43.132,-41.383,-46.188,-50.839,-49.233,-53.292,05-04-0202,"May 1",0.0000,1850,0,0,0,0,1502867.85,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MOÍN GAS III",0,11.124,0,-106.262,-105.144,-109.595,-166.594,-177.925,-162.417,10-04-0202,"May 1",0.0000,617,0,0,0,0,0,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",OROTINA,273958.488,477442.869,357528.737,10117.174,10123.332,10145.415,9765.18,10008.532,10080.386,22-04-0202,"May 1",0.1626,9502,0,219548,0,1407,5928049.94,71894051,0,0,1516045
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",ECHANDI,1899573,,,,,,,,,27-10-2025,,0.6136,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",GARABITO,743769.742,1406715.09,681340.938,66644.246,66653.909,113626.842,-547.192,45736.739,49571.756,01-04-0202,"May 1",0.0202,703324,0,0,0,2680,458331862.68,92715112.86,0,0,3334388
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","LA GARITA ",3194886.665,5857205.103,4658257.529,35588.344,38138.656,33081.41,18681.203,23239.367,23236.871,18-04-0202,"May 1",0.4761,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",GUÁPILES,358744.067,620970.075,443084.807,13452.224,13574.343,13412.548,13232.306,12784.805,13366.639,22-04-0202,"May 1",0.1450,49488,0,284344,0,0,30897334.23,0,0,0,0
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MIRAVALLES I",6822997.579,12229894.057,13528180.82,48788.148,48599.555,48950,48364.488,47635.562,47560.203,17-04-0202,"May 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MIRAVALLES II",6793147.934,12284839.978,13764906.726,47292.391,47287.297,47440.484,46280.93,45444.293,45656.332,09-04-0202,"May 1",1.0000,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",ANGOSTURA,13407928.339,23831188.451,15207221.309,177956.574,177830.023,177067.121,154775.219,172486.234,117587.582,07-04-0202,"May 1",0.4047,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",ARENAL,21106945.049,37888712.636,38665719.07,159667.176,159340.164,159467.68,157596.711,157636.559,157751.105,04-04-0202,"May 1",0.8171,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","BOCA DE POZO",706899.234,1255611.234,1400530.171,4749.909,4753.145,4749.162,4729.258,4739.418,4727.811,15-04-0202,"May 1",0.9342,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",CACHÍ,8862907.248,16646932.415,11198599.975,152856.219,153413.656,146039.656,74319.807,74488.168,73929.961,30-04-0202,"May 1",0.3207,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ",CARIBLANCO,3597938.404,5121040.098,4075340.548,80007.684,80069.789,79788.488,26843.362,-107.035,26884.667,09-04-0202,"May 1",0.2167,,,,,,,,,,
"INSTITUTO COSTARRICENSE DE ELECTRICIDAD",2022,"Abril     ","MIGUEL DENGO",23491819.861,42236754.346,43065215.593,176690.309,176720.363,176766.777,175814.938,175873.52,175771.512,14-04-0202,"May 1",0.8683,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ",ELECTRIONA,581344.668,341592.24,455584.244,5920.02,5964.58,5943.84,4674.057,1607.832,2446.707,25-04-0202,"May 1",0.3287,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ","RÍO SEGUNDO",90201.874,51278.788,78860.558,969.79,978.1,977.83,921.814,303.582,434.931,25-04-0202,"May 1",0.2448,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ","P.E VALLE CENTRAL",303386.387,555281.865,847774.634,10789.55,14289.14,13942.75,589.155,130.924,680.005,25-04-0202,"May 1",0.1549,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ",VENTANAS,156809.543,330547.513,441284.642,9111.43,9073.69,8904.42,0,0,5966.769,25-04-0202,"May 1",0.1145,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ","BALSA INFERIOR",2172893.117,334496.594,316217.252,24958.18,21110.54,24669.39,23412.305,15826.069,10334.586,25-04-0202,"May 1",0.1046,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ",BELÉN,338201.736,594226.734,700911.825,2494.87,2503.53,2507.39,2438.351,2456.854,2416.543,25-04-0202,"May 1",0.2160,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ",BRASIL,3021777.237,1557555.345,1920166.192,24090.36,24230.56,24521.25,22770.861,22510.625,14926.078,25-04-0202,"May 1",0.3761,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ",COTE,158647.449,179266.405,0,6273.69,6266.74,0,6260.994,6250.731,0,25-04-0202,"May 1",0.0692,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ","DANIEL GUTIÉRREZ",1333577.422,484345.57,537718.809,14081.93,13942.8,14021.24,12641.188,1838.105,2358.427,25-04-0202,"May 1",0.1626,,,,,,,,,,
"COMPAÑIA NACIONAL DE FUERZA Y LUZ S.A.",2022,"Abril     ","EL ENCANTO",361266.989,641388.729,742921.075,4545.76,4786.08,8403.62,1956.44,1720.272,4294.169,25-04-0202,"May 1",0.2669,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Abril     ","Jorge Manuel Dengo",523153.071,450015.393,159638.019,4187.28,4199.746,4002.219,3467.6,2103.13,2807.75,28-04-0202,"May 1",0.3740,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Abril     ","LOS NEGROS",635512.5,928777.5,131565,8736,8736,8736,3906,3906,1344,28-04-0202,"May 1",0.1300,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Abril     ",TACARES,761057.268,797349.186,879166.941,6397.886,4489.627,4419.458,6164.06,3307.77,287.86,28-04-0202,"May 1",0.4970,,,,,,,,,,
"EMPRESA DE SERVICIOS PUBLICOS DE HEREDIA S.A.",2022,"Abril     ","LOS NEGROS II",2028373.042,1659024.086,603104.96,24372.753,27673.546,25552.851,14198.2,9047.75,9971.23,28-04-0202,"May 1",0.2140,,,,,,,,,,
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Abril     ","BARRO MORADO",97621.75,175003.25,192026,995,1000,993,578,551,625,04-04-0202,"May 3",0.5800,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Abril     ","TORO III (JASEC)",1465492.612,2320098.889,1332524.659,23230.955,23333.095,23052.685,12693.4,11784.1,7513.318,04-04-0202,"May 3",0.2800,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Abril     ","BIRRIS I",2203791,1208389,379192,18808.895,18426.667,16693.333,14250.06,11178.523,947.443,04-04-0202,"May 3",0.3180,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Abril     ","BIRRIS III",359773,642747,673959,2605,2504,2503,2469,2460,2455,04-04-0202,"May 3",0.5170,0,0,0,0,0,0,0,0,0,0
"JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO",2022,"Abril     ",TUIS,286270,172593,201629,1920,1920,1920,1920,1920,1920,04-04-0202,"May 3",0.4780,0,0,0,0,0,0,0,0,0,0
"COOPERATIVA DE ELECTRIFICACION RURAL LOS SANTOS R.L.",2022,"Abril     ","LOS SANTOS",397169.307,694693.267,904547.193,11988.731,12009.118,12053.759,0,354.598,211.275,04-04-0202,"May 1",0.2175,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Abril     ",CHOCOSUELAS,2051250.818,2316895.091,111050.491,25599.803,25503.698,20423.374,23528.856,7925.576,3040.701,20-04-0202,"May 1",0.2370,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Abril     ","LA ESPERANZA",592504.784,662143.411,494330.08,14428.412,14357.744,14193.719,2604.629,2461.455,282.803,20-04-0202,"May 1",0.4330,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Abril     ","AGUAS ZARCAS",1518202.482,1474949.184,1226460.671,15227.014,15297.391,15248.473,12149.821,263.75,719.15,20-04-0202,"May 1",0.4030,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Abril     ",PLATANAR,1832589.403,1858070.462,258919.519,5235.286,5237.016,5236.189,12857.244,9666.216,619.016,20-04-0202,"May 1",0.3460,,,,,,,,,,
"COOPERATIVA DE ELECTRIFICACION RURAL DE SAN CARLOS R.L.",2022,"Abril     ",POCOSOL,203496.38,396680.725,800.15,4054.442,4015.482,191.622,,1247.989,,20-04-0202,"May 1",0.1660,,,,,,,,,,
